Trial #,SVC - VHD - accuracy,SVC - Cath - accuracy,SVC - VHD - balanced accuracy,SVC - Cath - balanced accuracy,SVC - VHD - f1 score,SVC - Cath - f1 score,SVC - VHD - jaccard score,SVC - Cath - jaccard score,GradientBoosting - VHD - accuracy,GradientBoosting - Cath - accuracy,GradientBoosting - VHD - balanced accuracy,GradientBoosting - Cath - balanced accuracy,GradientBoosting - VHD - f1 score,GradientBoosting - Cath - f1 score,GradientBoosting - VHD - jaccard score,GradientBoosting - Cath - jaccard score,GaussianNB - VHD - accuracy,GaussianNB - Cath - accuracy,GaussianNB - VHD - balanced accuracy,GaussianNB - Cath - balanced accuracy,GaussianNB - VHD - f1 score,GaussianNB - Cath - f1 score,GaussianNB - VHD - jaccard score,GaussianNB - Cath - jaccard score,DecisionTree - VHD - accuracy,DecisionTree - Cath - accuracy,DecisionTree - VHD - balanced accuracy,DecisionTree - Cath - balanced accuracy,DecisionTree - VHD - f1 score,DecisionTree - Cath - f1 score,DecisionTree - VHD - jaccard score,DecisionTree - Cath - jaccard score,KNeighbors - VHD - accuracy,KNeighbors - Cath - accuracy,KNeighbors - VHD - balanced accuracy,KNeighbors - Cath - balanced accuracy,KNeighbors - VHD - f1 score,KNeighbors - Cath - f1 score,KNeighbors - VHD - jaccard score,KNeighbors - Cath - jaccard score,AdaBoost - VHD - accuracy,AdaBoost - Cath - accuracy,AdaBoost - VHD - balanced accuracy,AdaBoost - Cath - balanced accuracy,AdaBoost - VHD - f1 score,AdaBoost - Cath - f1 score,AdaBoost - VHD - jaccard score,AdaBoost - Cath - jaccard score,RandomForest - VHD - accuracy,RandomForest - Cath - accuracy,RandomForest - VHD - balanced accuracy,RandomForest - Cath - balanced accuracy,RandomForest - VHD - f1 score,RandomForest - Cath - f1 score,RandomForest - VHD - jaccard score,RandomForest - Cath - jaccard score,MLPClassifier - VHD - accuracy,MLPClassifier - Cath - accuracy,MLPClassifier - VHD - balanced accuracy,MLPClassifier - Cath - balanced accuracy,MLPClassifier - VHD - f1 score,MLPClassifier - Cath - f1 score,MLPClassifier - VHD - jaccard score,MLPClassifier - Cath - jaccard score,QuadraticDiscriminantAnalysis - VHD - accuracy,QuadraticDiscriminantAnalysis - Cath - accuracy,QuadraticDiscriminantAnalysis - VHD - balanced accuracy,QuadraticDiscriminantAnalysis - Cath - balanced accuracy,QuadraticDiscriminantAnalysis - VHD - f1 score,QuadraticDiscriminantAnalysis - Cath - f1 score,QuadraticDiscriminantAnalysis - VHD - jaccard score,QuadraticDiscriminantAnalysis - Cath - jaccard score
895,0.5245901639344263,0.639344262295082,0.5245901639344263,0.639344262295082,0.6881720430107526,0.78,0.5245901639344263,0.639344262295082,0.45901639344262296,0.5081967213114754,0.23183760683760685,0.40501519756838905,0.4789633442397689,0.539966958952853,0.32927675988428157,0.39282594172362406,0.3770491803278688,0.6229508196721312,0.3783602150537634,0.5383597883597884,0.3455397061954439,0.6900563467605172,0.23144286403085826,0.5474409705613775,0.39344262295081966,0.6065573770491803,0.22028985507246376,0.5440729483282675,0.38498149127445797,0.6319735671622824,0.25044078478448434,0.4801788375558867,0.5409836065573771,0.5409836065573771,0.36309523809523814,0.403921568627451,0.5618772099003536,0.596448087431694,0.39548199858812455,0.4502176530517737,0.36065573770491804,0.639344262295082,0.27218468468468465,0.5801886792452831,0.3782201405152225,0.6960560703254929,0.244640605296343,0.5536824406539679,0.6065573770491803,0.6557377049180327,0.5845864661654135,0.825,0.6507584868240606,0.7763882589256789,0.49287146843390306,0.6400894187779433,0.5737704918032787,0.5901639344262295,0.5695043103448276,0.4576719576719577,0.6002522068095838,0.6631047247396924,0.43134618857475365,0.5186420096117235,0.5081967213114754,0.639344262295082,0.39362745098039215,0.5904255319148937,0.5320248317906399,0.6626424365654254,0.37354493092198016,0.511986265519335
896,0.4918032786885246,0.7377049180327869,0.4918032786885246,0.7377049180327869,0.6593406593406593,0.8490566037735848,0.4918032786885246,0.7377049180327869,0.5081967213114754,0.5573770491803278,0.287593984962406,0.462406015037594,0.5202226801587058,0.5460389243317451,0.3692167577413479,0.40257173870689417,0.18032786885245902,0.7049180327868853,0.32461873638344224,0.4934210526315789,0.1665773676350091,0.7760848601735776,0.0979151817533856,0.6575496117342536,0.45901639344262296,0.5737704918032787,0.26285714285714284,0.44930555555555557,0.46252841489963076,0.5737704918032787,0.31537861046057764,0.43414358394573205,0.4426229508196721,0.6885245901639344,0.28703703703703703,0.5416666666666666,0.47664096416769264,0.7208923440932906,0.3214069355460504,0.5933244257156072,0.5245901639344263,0.7049180327868853,0.2728442728442728,0.5648584905660378,0.5563641950370146,0.7420541987286718,0.3952467925873129,0.6179439554227572,0.45901639344262296,0.6885245901639344,0.41156462585034015,0.3620689655172414,0.5343554313196539,0.7754257520292853,0.37675111773472425,0.6546627250739049,0.45901639344262296,0.7213114754098361,0.5374149659863945,0.36666666666666664,0.5274928258073027,0.8243559718969554,0.36129861780777883,0.7094866971244289,0.13114754098360656,0.5737704918032787,0.13114754098360656,0.38860544217687076,0.23188405797101452,0.5951467437341172,0.13114754098360656,0.4624772313296903
897,0.4426229508196721,0.7213114754098361,0.4426229508196721,0.7213114754098361,0.6136363636363636,0.8380952380952381,0.4426229508196721,0.7213114754098361,0.45901639344262296,0.6721311475409836,0.3211382113821138,0.5922459893048129,0.4886128151993271,0.6721311475409836,0.3305101160395133,0.5264116575591986,0.3114754098360656,0.5901639344262295,0.3318181818181818,0.33962264150943394,0.25719664287395094,0.6449214128781477,0.15313137417843922,0.5127653856490191,0.4098360655737705,0.5737704918032787,0.2426470588235294,0.5053571428571428,0.40540463270568994,0.5614856814166564,0.26806634071517593,0.41030178837555886,0.5573770491803278,0.6721311475409836,0.5587284482758621,0.532051282051282,0.5809947207557654,0.708911307271963,0.40945526551284245,0.577752107552781,0.4426229508196721,0.6885245901639344,0.3046683046683047,0.5303030303030303,0.45967537536624187,0.7457036509067871,0.302914103850872,0.6206485928630968,0.4918032786885246,0.7049180327868853,0.3511171910624715,0.5287356321839081,0.5239792281845026,0.7879459980713597,0.3593806921675774,0.6681622088006901,0.45901639344262296,0.7049180327868853,0.4879807692307692,0.35833333333333334,0.5116939890710382,0.8133669609079446,0.3486338797814208,0.6933619994625101,0.4918032786885246,0.5081967213114754,0.34101382488479265,0.38836898395721925,0.5030297620818581,0.5081967213114754,0.3408273054414598,0.37196096137816065
898,0.45901639344262296,0.6557377049180327,0.45901639344262296,0.6557377049180327,0.6292134831460674,0.7920792079207921,0.45901639344262296,0.6557377049180327,0.45901639344262296,0.5573770491803278,0.38187192118226604,0.4413265306122449,0.4614035087719298,0.5953549121720056,0.30414707502012117,0.4490107405313736,0.16393442622950818,0.5737704918032787,0.22008547008547008,0.4284188034188034,0.17796343001261034,0.6312188168210976,0.09915548931942375,0.48733775255031153,0.39344262295081966,0.5901639344262295,0.2954651706404862,0.5208333333333333,0.39199777716032225,0.6058015585498709,0.252367941712204,0.4531512908033267,0.47540983606557374,0.6557377049180327,0.3181818181818182,0.5863636363636364,0.5058750773036488,0.7241875179752661,0.3443070126013969,0.5874788015828153,0.3770491803278688,0.6065573770491803,0.21250000000000002,0.4669312169312169,0.38057590202689606,0.6756191140565051,0.24158757549611734,0.5339731121892834,0.4426229508196721,0.639344262295082,0.2967032967032967,0.49425287356321834,0.47262662099339375,0.741468718634995,0.3143063025967007,0.6043240674744595,0.5245901639344263,0.6557377049180327,0.6071428571428572,0.5805084745762712,0.6167180186748829,0.7648977299725696,0.45436045017729587,0.6301788375558868,0.04918032786885246,0.6065573770491803,0.04918032786885246,0.5369565217391304,0.09375,0.625619519634007,0.04918032786885246,0.4742175856929955
899,0.47540983606557374,0.7213114754098361,0.47540983606557374,0.7213114754098361,0.6444444444444446,0.8380952380952381,0.47540983606557374,0.7213114754098361,0.4098360655737705,0.5081967213114754,0.2693103448275862,0.3229166666666667,0.40834575260804773,0.5302922309337135,0.26400137619370856,0.39989250201558724,0.19672131147540983,0.7213114754098361,0.14621913580246912,0.7213114754098361,0.21905689938476824,0.8380952380952381,0.13514594162335067,0.7213114754098361,0.3442622950819672,0.5409836065573771,0.23660714285714285,0.46904761904761905,0.33560160841323844,0.5277538107563992,0.2058760911219928,0.3800298062593145,0.5409836065573771,0.6721311475409836,0.5405844155844155,0.503968253968254,0.5739401135467906,0.7237091557934648,0.4025021570319241,0.5955947359114905,0.3770491803278688,0.5737704918032787,0.26023809523809527,0.3854545454545455,0.35274279982049045,0.6058348696995367,0.22684785734828875,0.4711596842744384,0.32786885245901637,0.7213114754098361,0.3146453089244851,0.7213114754098361,0.3545999510643503,0.8380952380952381,0.21841721532411296,0.7213114754098361,0.47540983606557374,0.7213114754098361,0.4852941176470588,0.7213114754098361,0.5484777517564402,0.8380952380952381,0.3856362217017955,0.7213114754098361,0.3442622950819672,0.639344262295082,0.30695611577964516,0.42328042328042326,0.36964556550406424,0.6960800713728115,0.2501681378730559,0.5656450463292942
900,0.5245901639344263,0.6721311475409836,0.5245901639344263,0.6721311475409836,0.6881720430107526,0.8039215686274509,0.5245901639344263,0.6721311475409836,0.4262295081967213,0.5409836065573771,0.2987068965517241,0.3113207547169811,0.42286277755278123,0.6100453435647019,0.2755559558838247,0.47003493684493425,0.18032786885245902,0.6885245901639344,0.21918694332487434,0.6781609195402298,0.23767921146953405,0.7768922294937974,0.1357672711913624,0.649307347279006,0.4098360655737705,0.5409836065573771,0.2316666666666667,0.4644702842377261,0.4177164222030486,0.5475985044578661,0.2721487433649081,0.39716840536512665,0.5245901639344263,0.5737704918032787,0.5210129310344828,0.38325471698113206,0.5637336901973904,0.6378992475957945,0.39316939890710384,0.49720704310868247,0.45901639344262296,0.6229508196721312,0.41890681003584224,0.47619047619047616,0.4680055827596811,0.6879238168280446,0.30865492312391807,0.5493303695470966,0.4918032786885246,0.6721311475409836,0.47860360360360366,0.6721311475409836,0.5304650208427828,0.8039215686274509,0.3632928581268573,0.6721311475409836,0.5245901639344263,0.7049180327868853,0.5136363636363637,0.6709905660377358,0.6237915090374105,0.7493148637201654,0.4636493228795438,0.6180887893289889,0.4098360655737705,0.4918032786885246,0.30759330759330755,0.41478696741854637,0.4325676548314802,0.49525719523744405,0.2799698302497183,0.34966103784050284
901,0.5245901639344263,0.7377049180327869,0.5245901639344263,0.7377049180327869,0.6881720430107526,0.8490566037735848,0.5245901639344263,0.7377049180327869,0.4918032786885246,0.6229508196721312,0.25925925925925924,0.4113247863247863,0.5056426297017226,0.6621328375866148,0.35381986201658333,0.5318306010928963,0.36065573770491804,0.7049180327868853,0.32097069597069594,0.3644067796610169,0.3413641439975734,0.7998108448928121,0.2135113696456901,0.6818059661381349,0.36065573770491804,0.6229508196721312,0.31366300366300365,0.4799679487179487,0.349103506254439,0.6363719250898083,0.21806908938056482,0.49943470887507063,0.45901639344262296,0.6721311475409836,0.2916666666666667,0.44696969696969696,0.4896993074427982,0.7302533532041727,0.33812535940195515,0.6057767369242778,0.4098360655737705,0.6885245901639344,0.20973557692307693,0.5132275132275133,0.4269422665716322,0.7353074580444501,0.2794779064857819,0.6110956747244605,0.5737704918032787,0.7377049180327869,0.5607769423558897,0.7377049180327869,0.6249502970814447,0.8490566037735848,0.45869336994266335,0.7377049180327869,0.5737704918032787,0.7377049180327869,0.5601449275362319,0.7377049180327869,0.6344802738245362,0.8490566037735848,0.4720882888674595,0.7377049180327869,0.5245901639344263,0.5737704918032787,0.2961038961038961,0.42249240121580545,0.547552022961859,0.5833452126395818,0.3872480697329705,0.4473464851347596
902,0.47540983606557374,0.6885245901639344,0.47540983606557374,0.6885245901639344,0.6444444444444446,0.8155339805825244,0.47540983606557374,0.6885245901639344,0.36065573770491804,0.6229508196721312,0.19010416666666669,0.5136054421768708,0.38039953417540084,0.6510189968677541,0.24353828262745245,0.5082925893969897,0.21311475409836064,0.6721311475409836,0.2555944055944056,0.3416666666666667,0.19258542004443646,0.7907425265188043,0.10952981444784723,0.6611126041386723,0.5081967213114754,0.639344262295082,0.32916666666666666,0.5695187165775402,0.5301275571031354,0.6451688058626679,0.36799458978822525,0.4947134811464941,0.4426229508196721,0.6065573770491803,0.45494505494505494,0.4763636363636364,0.48338301043219073,0.6419101924447614,0.3190072808086068,0.5005338860624332,0.3770491803278688,0.5901639344262295,0.3055555555555556,0.461734693877551,0.3479987225888865,0.6206728226823415,0.2275089964014394,0.4781151578777356,0.47540983606557374,0.6885245901639344,0.4745670995670996,0.6885245901639344,0.5227770642894917,0.8155339805825244,0.35392413083075946,0.6885245901639344,0.4262295081967213,0.6885245901639344,0.4173913043478261,0.6885245901639344,0.48415300546448087,0.8155339805825244,0.323397913561848,0.6885245901639344,0.39344262295081966,0.6229508196721312,0.2864516129032258,0.3333333333333333,0.42106860959319975,0.7173373075012419,0.27424069132037104,0.5821015855952701
903,0.47540983606557374,0.7540983606557377,0.47540983606557374,0.7540983606557377,0.6444444444444446,0.8598130841121495,0.47540983606557374,0.7540983606557377,0.4918032786885246,0.6721311475409836,0.265,0.44179894179894175,0.5070143482567986,0.7186289120715349,0.3481607357057177,0.5956284153005464,0.26229508196721313,0.7049180327868853,0.27379493464052285,0.475,0.22548657081469345,0.7642237222757955,0.1372348119575699,0.6469370146678171,0.4098360655737705,0.5245901639344263,0.24037037037037035,0.37569444444444444,0.4022248243559719,0.5195344053091276,0.26323815638983084,0.38989071038251377,0.45901639344262296,0.5901639344262295,0.45751633986928103,0.35294117647058826,0.4873996677275366,0.6205847557884063,0.3225322636902686,0.4934157484547165,0.47540983606557374,0.639344262295082,0.3834109730848861,0.46090909090909093,0.46890997986770205,0.6595733501471206,0.3123447590660705,0.5290589978697786,0.5409836065573771,0.6721311475409836,0.36574074074074076,0.36607142857142855,0.5719432792032323,0.7380263580842171,0.4043715846994535,0.6170384305294276,0.5081967213114754,0.7540983606557377,0.5054466230936819,0.7540983606557377,0.5398126463700235,0.8598130841121495,0.3704918032786885,0.7540983606557377,0.4098360655737705,0.6557377049180327,0.26185388685388683,0.43042452830188677,0.41092896174863386,0.6959545562539148,0.26453055141579734,0.570715350223547
904,0.4262295081967213,0.7540983606557377,0.4262295081967213,0.7540983606557377,0.5977011494252873,0.8598130841121495,0.4262295081967213,0.7540983606557377,0.4426229508196721,0.7213114754098361,0.3338414634146341,0.592156862745098,0.4660631269880108,0.7419976339361164,0.3124790899966544,0.6179382883438104,0.26229508196721313,0.7377049180327869,0.4272993088782562,0.375,0.18918852292450222,0.8351376430559853,0.10920148069804336,0.7256113947863478,0.45901639344262296,0.5737704918032787,0.25810810810810814,0.528888888888889,0.4686814616557005,0.5464814074370252,0.312823461759632,0.3929458519622454,0.5081967213114754,0.6885245901639344,0.3547833547833548,0.45606060606060606,0.536591204787926,0.7413917035731676,0.37921933194521834,0.6210382513661202,0.4426229508196721,0.639344262295082,0.36835232668566004,0.46090909090909093,0.43989071038251365,0.6595733501471206,0.2873323397913562,0.5290589978697786,0.47540983606557374,0.7213114754098361,0.37999999999999995,0.3728813559322034,0.5333952788655117,0.810616705698673,0.369801153612629,0.6976619188390218,0.4918032786885246,0.7540983606557377,0.5347222222222222,0.7540983606557377,0.5321839965109417,0.8598130841121495,0.3642374982779997,0.7540983606557377,0.6229508196721312,0.7049180327868853,0.5708333333333333,0.3706896551724138,0.6292816062326605,0.7862547288776798,0.4618266978922716,0.6702499328137598
905,0.6065573770491803,0.6557377049180327,0.3135593220338983,0.6557377049180327,0.7303445968551355,0.7920792079207921,0.5866702499328137,0.6557377049180327,0.47540983606557374,0.6065573770491803,0.32175925925925924,0.4669312169312169,0.4456035767511177,0.6756191140565051,0.3001730984624784,0.5339731121892834,0.22950819672131148,0.6229508196721312,0.34139784946236557,0.5176886792452831,0.1828111764412776,0.6811089431487323,0.10600488868492011,0.539439926946993,0.5737704918032787,0.6229508196721312,0.44125177809388333,0.5333333333333333,0.5716613939219635,0.6670579552652529,0.41464871194379394,0.5229923625091873,0.45901639344262296,0.5573770491803278,0.3254769921436588,0.4137254901960784,0.44959761549925487,0.6091549909635579,0.2976851812466503,0.4647651167469891,0.5245901639344263,0.5901639344262295,0.2968295218295219,0.4931972789115646,0.5094703973047373,0.6253286223814865,0.3706431273644389,0.4780974482560273,0.5081967213114754,0.6229508196721312,0.44110275689223055,0.3220338983050847,0.5285367334547663,0.7425070375890047,0.3757223210422576,0.6025262026337006,0.639344262295082,0.6557377049180327,0.5904255319148937,0.6557377049180327,0.6770381119870131,0.7920792079207921,0.5235276259866424,0.6557377049180327,0.01639344262295082,0.5901639344262295,0.01639344262295082,0.4931972789115646,0.03225806451612903,0.6253286223814865,0.01639344262295082,0.4780974482560273
906,0.47540983606557374,0.6557377049180327,0.47540983606557374,0.6557377049180327,0.6444444444444446,0.7920792079207921,0.47540983606557374,0.6557377049180327,0.4262295081967213,0.6229508196721312,0.21776315789473683,0.5176886792452831,0.4553878053521674,0.6811089431487323,0.30065359477124187,0.539439926946993,0.22950819672131148,0.6557377049180327,0.3914141414141414,0.5805084745762712,0.15736167995264355,0.7648977299725696,0.09066386999009017,0.6301788375558868,0.3770491803278688,0.6065573770491803,0.21250000000000002,0.4935897435897436,0.3773156942688162,0.6595866001425517,0.23987060694117,0.5161107970604861,0.47540983606557374,0.6885245901639344,0.4761111111111111,0.7171052631578947,0.5054224464060529,0.7671319925637993,0.3384383088869715,0.6372629631532968,0.4262295081967213,0.5737704918032787,0.28076923076923077,0.45636363636363636,0.42424857620513107,0.6166894353369764,0.27485703393061384,0.470887507066139,0.4426229508196721,0.6557377049180327,0.42700258397932817,0.6557377049180327,0.4876943279535731,0.7920792079207921,0.3284993694829761,0.6557377049180327,0.5081967213114754,0.6557377049180327,0.5256944444444445,0.6557377049180327,0.5537892950927737,0.7920792079207921,0.38587641866330386,0.6557377049180327,0.01639344262295082,0.5901639344262295,0.01639344262295082,0.47352941176470587,0.03225806451612903,0.6381064731144054,0.01639344262295082,0.4932568844383429
907,0.45901639344262296,0.7704918032786885,0.45901639344262296,0.7704918032786885,0.6292134831460674,0.8703703703703703,0.45901639344262296,0.7704918032786885,0.39344262295081966,0.6065573770491803,0.21833333333333332,0.5152439024390244,0.3938557203113449,0.5852546681862015,0.2520325203252033,0.44060405394492447,0.22950819672131148,0.6721311475409836,0.28063005534269897,0.5736434108527132,0.2448087431693989,0.6589253187613843,0.15011437285550897,0.5166800412702052,0.39344262295081966,0.7377049180327869,0.22714285714285715,0.6291793313069909,0.38588420549447455,0.7377049180327869,0.24804961736235737,0.6089418777943368,0.4426229508196721,0.7704918032786885,0.23635235732009927,0.6617647058823529,0.45141470114864196,0.7849336455893833,0.29799898222529164,0.6701898188093183,0.4262295081967213,0.6557377049180327,0.24456521739130435,0.500801282051282,0.4214924969124837,0.660301025788515,0.27933255269320845,0.5286178631995477,0.47540983606557374,0.7540983606557377,0.32844932844932845,0.5545977011494253,0.5013151455835577,0.8207742113238738,0.3372094074670188,0.7161885245901639,0.5245901639344263,0.7868852459016393,0.55,0.7298850574712643,0.5741502626748528,0.8446709831473572,0.40714765787089796,0.7478744095582106,0.26229508196721313,0.6557377049180327,0.12292358803986711,0.6105555555555555,0.30460293098999003,0.6300004557954391,0.1922947271307927,0.4747793190416141
908,0.45901639344262296,0.7704918032786885,0.45901639344262296,0.7704918032786885,0.6292134831460674,0.8703703703703703,0.45901639344262296,0.7704918032786885,0.45901639344262296,0.6557377049180327,0.245,0.4305555555555556,0.46536756366635734,0.6844640273008057,0.3107120788048417,0.5608047690014903,0.3114754098360656,0.7540983606557377,0.42105263157894735,0.38333333333333336,0.20702107142124376,0.8457177876512947,0.1401708224273316,0.7417360924482665,0.3114754098360656,0.5081967213114754,0.2168803418803419,0.34444444444444444,0.27628626488213087,0.4971489665003564,0.1711579749984951,0.374899220639613,0.5245901639344263,0.6557377049180327,0.36251920122887865,0.4305555555555556,0.5379272020005557,0.6844640273008057,0.37270301181852844,0.5608047690014903,0.4426229508196721,0.6557377049180327,0.2689393939393939,0.47090909090909094,0.432386210940363,0.6710697988845699,0.3030184751496227,0.5436051076989985,0.47540983606557374,0.7213114754098361,0.47559523809523807,0.3793103448275862,0.506956881113101,0.7968774395003902,0.3425380240368531,0.6858371405536146,0.5081967213114754,0.7213114754098361,0.35056795926361145,0.3793103448275862,0.528160621121084,0.7968774395003902,0.36128907899326274,0.6858371405536146,0.0,0.7213114754098361,0.0,0.4839285714285715,0.0,0.7751409400470778,0.0,0.6624772313296904
909,0.5409836065573771,0.7377049180327869,0.5409836065573771,0.7377049180327869,0.7021276595744682,0.8490566037735848,0.5409836065573771,0.7377049180327869,0.47540983606557374,0.6557377049180327,0.2748275862068965,0.5288461538461539,0.46356133408705485,0.6679917576906946,0.31851618327028164,0.5310785159620363,0.14754098360655737,0.6229508196721312,0.14082503556187767,0.4509090909090909,0.1712274064733081,0.6479404339628669,0.09885742672627919,0.5145651569880523,0.39344262295081966,0.5901639344262295,0.22507122507122507,0.5337528604118993,0.38116498081618416,0.5706660184242646,0.24838549428713363,0.4170271706132362,0.39344262295081966,0.8360655737704918,0.27752639517345395,0.8525943396226415,0.4049609740079316,0.8566967770714844,0.2564663023679417,0.7619557841351476,0.4918032786885246,0.6885245901639344,0.3929618768328446,0.4660714285714286,0.4834804539722572,0.7531399509974416,0.3351916992986881,0.6314207650273224,0.5573770491803278,0.7377049180327869,0.5426829268292683,0.6228813559322034,0.5959129861568887,0.8220540843491664,0.42838709677419357,0.7112182577949212,0.5737704918032787,0.7377049180327869,0.5955188679245282,0.7377049180327869,0.6513994241918308,0.8490566037735848,0.4927790788446526,0.7377049180327869,0.08196721311475409,0.6557377049180327,0.08196721311475409,0.5288461538461539,0.1515151515151515,0.6679917576906946,0.08196721311475409,0.5310785159620363
910,0.36065573770491804,0.6557377049180327,0.36065573770491804,0.6557377049180327,0.5301204819277109,0.7920792079207921,0.36065573770491804,0.6557377049180327,0.36065573770491804,0.6065573770491803,0.2506265664160401,0.5256410256410257,0.3601092896174864,0.6349609888664854,0.22354694485842028,0.48639263506420094,0.36065573770491804,0.6557377049180327,0.38313725490196077,0.5805084745762712,0.4058908304809944,0.7648977299725696,0.26810835949308226,0.6301788375558868,0.29508196721311475,0.5409836065573771,0.2095238095238095,0.4652406417112299,0.28961748633879786,0.5542134023583549,0.17190586767407204,0.40288127173373073,0.4426229508196721,0.6557377049180327,0.3173076923076923,0.5896226415094339,0.4574825040743936,0.7088386002662338,0.3021077283372366,0.569732528041415,0.3770491803278688,0.5901639344262295,0.2583333333333333,0.3157894736842105,0.3824930405196412,0.6935947270576304,0.23881082487639865,0.5514646600376243,0.36065573770491804,0.6721311475409836,0.26716141001855287,0.8333333333333333,0.42760387461380306,0.7883755588673622,0.2772526624985641,0.6565183450429353,0.39344262295081966,0.639344262295082,0.46513605442176875,0.49425287356321834,0.4487174668291871,0.741468718634995,0.29113539769277474,0.6043240674744595,0.4262295081967213,0.6229508196721312,0.410840108401084,0.5176886792452831,0.44336965006957874,0.6811089431487323,0.28745446265938074,0.539439926946993
911,0.4918032786885246,0.6557377049180327,0.4918032786885246,0.6557377049180327,0.6593406593406593,0.7920792079207921,0.4918032786885246,0.6557377049180327,0.4262295081967213,0.5409836065573771,0.2316017316017316,0.4278846153846154,0.4343197785820736,0.5741211536775664,0.292896174863388,0.42763361841025554,0.3114754098360656,0.639344262295082,0.32877158683610297,0.49425287356321834,0.2460765693722511,0.741468718634995,0.1552970209765556,0.6043240674744595,0.45901639344262296,0.5081967213114754,0.3780241935483871,0.44110275689223055,0.4663023679417122,0.5144942023190724,0.3129165916051162,0.36416861826697894,0.4098360655737705,0.5737704918032787,0.40913978494623654,0.4284188034188034,0.43741538336722224,0.6312188168210976,0.2801833673825303,0.48733775255031153,0.4098360655737705,0.6721311475409836,0.28095238095238095,0.6283068783068784,0.3893098222895715,0.7296825950470875,0.25386008387342734,0.5937589876330169,0.45901639344262296,0.639344262295082,0.4445187165775401,0.325,0.5069339831634914,0.7672131147540985,0.3449184077083861,0.6288632088148347,0.47540983606557374,0.6721311475409836,0.4817073170731707,0.8333333333333333,0.5302254098360656,0.7883755588673622,0.36575591985428046,0.6565183450429353,0.47540983606557374,0.6721311475409836,0.3385416666666667,0.6239316239316239,0.48090743500579575,0.7163221667854597,0.3222977475676396,0.5775175644028103
912,0.5081967213114754,0.6885245901639344,0.5081967213114754,0.6885245901639344,0.673913043478261,0.8155339805825244,0.5081967213114754,0.6885245901639344,0.39344262295081966,0.6721311475409836,0.2879948914431673,0.6028985507246376,0.4007248801159808,0.683965985798194,0.25318612325937057,0.538554948391014,0.3114754098360656,0.6557377049180327,0.4168290043290043,0.46710526315789475,0.2728602159653269,0.7419166720663513,0.16083788706739524,0.6103576751117735,0.3770491803278688,0.639344262295082,0.24393162393162393,0.6088888888888889,0.37593826938089225,0.6286254728877679,0.236234214448192,0.4671038251366121,0.4426229508196721,0.6229508196721312,0.2974186307519641,0.5136054421768708,0.46922047507527603,0.6510189968677541,0.30845556514236416,0.5082925893969897,0.39344262295081966,0.6065573770491803,0.2282142857142857,0.44764957264957267,0.39224824355971893,0.6558871891972696,0.25337008905442,0.5170453331053498,0.45901639344262296,0.6557377049180327,0.42248062015503873,0.5121212121212121,0.5076650420912716,0.7221767787730269,0.3503078406646391,0.5892699662949853,0.5737704918032787,0.6885245901639344,0.6485849056603774,0.6885245901639344,0.6523809523809524,0.8155339805825244,0.49090909090909085,0.6885245901639344,0.4426229508196721,0.6557377049180327,0.32208333333333333,0.5121212121212121,0.457498482088646,0.7221767787730269,0.3029454884712781,0.5892699662949853
913,0.4918032786885246,0.7049180327868853,0.26785714285714285,0.7049180327868853,0.605296343001261,0.8269230769230769,0.4514915345337275,0.7049180327868853,0.36065573770491804,0.5901639344262295,0.2739463601532567,0.4591346153846154,0.3561247055430027,0.6119559974663096,0.22335311596046273,0.47054429459743197,0.29508196721311475,0.5245901639344263,0.3384615384615385,0.4565476190476191,0.2883118409295035,0.5148969142648779,0.1693752155654509,0.3667860586857694,0.4918032786885246,0.5901639344262295,0.3273809523809524,0.4993315508021391,0.5015312556296163,0.5936633556757921,0.3411343508573582,0.4457455113192818,0.4426229508196721,0.6721311475409836,0.48198198198198194,0.4758771929824561,0.470013037809648,0.7535022354694486,0.3091321610890528,0.6260733801717409,0.39344262295081966,0.6557377049180327,0.3111111111111111,0.4482142857142857,0.3882559970362137,0.7304261431132419,0.25273309909222985,0.6004470938897168,0.47540983606557374,0.6885245901639344,0.4027777777777778,0.5571428571428572,0.5287546271813856,0.7560998437691239,0.37417894794943973,0.6302015110017333,0.4098360655737705,0.6721311475409836,0.25,0.4758771929824561,0.48216007714561226,0.7535022354694486,0.3415300546448088,0.6260733801717409,0.5409836065573771,0.5409836065573771,0.49797077922077926,0.4483204134366925,0.5572651381312992,0.5409836065573771,0.38983810202627023,0.3955277538107564
