Trial #,SVC - VHD - accuracy,SVC - Cath - accuracy,SVC - VHD - balanced accuracy,SVC - Cath - balanced accuracy,SVC - VHD - f1 score,SVC - Cath - f1 score,SVC - VHD - jaccard score,SVC - Cath - jaccard score,GradientBoosting - VHD - accuracy,GradientBoosting - Cath - accuracy,GradientBoosting - VHD - balanced accuracy,GradientBoosting - Cath - balanced accuracy,GradientBoosting - VHD - f1 score,GradientBoosting - Cath - f1 score,GradientBoosting - VHD - jaccard score,GradientBoosting - Cath - jaccard score,GaussianNB - VHD - accuracy,GaussianNB - Cath - accuracy,GaussianNB - VHD - balanced accuracy,GaussianNB - Cath - balanced accuracy,GaussianNB - VHD - f1 score,GaussianNB - Cath - f1 score,GaussianNB - VHD - jaccard score,GaussianNB - Cath - jaccard score,DecisionTree - VHD - accuracy,DecisionTree - Cath - accuracy,DecisionTree - VHD - balanced accuracy,DecisionTree - Cath - balanced accuracy,DecisionTree - VHD - f1 score,DecisionTree - Cath - f1 score,DecisionTree - VHD - jaccard score,DecisionTree - Cath - jaccard score,KNeighbors - VHD - accuracy,KNeighbors - Cath - accuracy,KNeighbors - VHD - balanced accuracy,KNeighbors - Cath - balanced accuracy,KNeighbors - VHD - f1 score,KNeighbors - Cath - f1 score,KNeighbors - VHD - jaccard score,KNeighbors - Cath - jaccard score,AdaBoost - VHD - accuracy,AdaBoost - Cath - accuracy,AdaBoost - VHD - balanced accuracy,AdaBoost - Cath - balanced accuracy,AdaBoost - VHD - f1 score,AdaBoost - Cath - f1 score,AdaBoost - VHD - jaccard score,AdaBoost - Cath - jaccard score,RandomForest - VHD - accuracy,RandomForest - Cath - accuracy,RandomForest - VHD - balanced accuracy,RandomForest - Cath - balanced accuracy,RandomForest - VHD - f1 score,RandomForest - Cath - f1 score,RandomForest - VHD - jaccard score,RandomForest - Cath - jaccard score,MLP - VHD - accuracy,MLP - Cath - accuracy,MLP - VHD - balanced accuracy,MLP - Cath - balanced accuracy,MLP - VHD - f1 score,MLP - Cath - f1 score,MLP - VHD - jaccard score,MLP - Cath - jaccard score,QuadraticDiscriminantAnalysis - VHD - accuracy,QuadraticDiscriminantAnalysis - Cath - accuracy,QuadraticDiscriminantAnalysis - VHD - balanced accuracy,QuadraticDiscriminantAnalysis - Cath - balanced accuracy,QuadraticDiscriminantAnalysis - VHD - f1 score,QuadraticDiscriminantAnalysis - Cath - f1 score,QuadraticDiscriminantAnalysis - VHD - jaccard score,QuadraticDiscriminantAnalysis - Cath - jaccard score,CatBoost - VHD - accuracy,CatBoost - Cath - accuracy,CatBoost - VHD - balanced accuracy,CatBoost - Cath - balanced accuracy,CatBoost - VHD - f1 score,CatBoost - Cath - f1 score,CatBoost - VHD - jaccard score,CatBoost - Cath - jaccard score,ExtraTrees - VHD - accuracy,ExtraTrees - Cath - accuracy,ExtraTrees - VHD - balanced accuracy,ExtraTrees - Cath - balanced accuracy,ExtraTrees - VHD - f1 score,ExtraTrees - Cath - f1 score,ExtraTrees - VHD - jaccard score,ExtraTrees - Cath - jaccard score,Bagging - VHD - accuracy,Bagging - Cath - accuracy,Bagging - VHD - balanced accuracy,Bagging - Cath - balanced accuracy,Bagging - VHD - f1 score,Bagging - Cath - f1 score,Bagging - VHD - jaccard score,Bagging - Cath - jaccard score,Ridge - VHD - accuracy,Ridge - Cath - accuracy,Ridge - VHD - balanced accuracy,Ridge - Cath - balanced accuracy,Ridge - VHD - f1 score,Ridge - Cath - f1 score,Ridge - VHD - jaccard score,Ridge - Cath - jaccard score,PassiveAggressive - VHD - accuracy,PassiveAggressive - Cath - accuracy,PassiveAggressive - VHD - balanced accuracy,PassiveAggressive - Cath - balanced accuracy,PassiveAggressive - VHD - f1 score,PassiveAggressive - Cath - f1 score,PassiveAggressive - VHD - jaccard score,PassiveAggressive - Cath - jaccard score,SGDOneClassSVM - VHD - accuracy,SGDOneClassSVM - Cath - accuracy,SGDOneClassSVM - VHD - balanced accuracy,SGDOneClassSVM - Cath - balanced accuracy,SGDOneClassSVM - VHD - f1 score,SGDOneClassSVM - Cath - f1 score,SGDOneClassSVM - VHD - jaccard score,SGDOneClassSVM - Cath - jaccard score,Dummy - VHD - accuracy,Dummy - Cath - accuracy,Dummy - VHD - balanced accuracy,Dummy - Cath - balanced accuracy,Dummy - VHD - f1 score,Dummy - Cath - f1 score,Dummy - VHD - jaccard score,Dummy - Cath - jaccard score,HistGradientBoosting - VHD - accuracy,HistGradientBoosting - Cath - accuracy,HistGradientBoosting - VHD - balanced accuracy,HistGradientBoosting - Cath - balanced accuracy,HistGradientBoosting - VHD - f1 score,HistGradientBoosting - Cath - f1 score,HistGradientBoosting - VHD - jaccard score,HistGradientBoosting - Cath - jaccard score,ComplementNB - VHD - accuracy,ComplementNB - Cath - accuracy,ComplementNB - VHD - balanced accuracy,ComplementNB - Cath - balanced accuracy,ComplementNB - VHD - f1 score,ComplementNB - Cath - f1 score,ComplementNB - VHD - jaccard score,ComplementNB - Cath - jaccard score
39,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361,0.442622951,0.62295082,0.319776715,0.412745098,0.472563133,0.650937975,0.311020036,0.522404372,0.295081967,0.704918033,0.250402576,0.370689655,0.285559071,0.786254729,0.191544435,0.670249933,0.31147541,0.639344262,0.228125,0.566666667,0.314480571,0.621870632,0.190448134,0.471683102,0.37704918,0.655737705,0.271715875,0.430424528,0.415674246,0.695954556,0.264410902,0.57071535,0.37704918,0.704918033,0.431862745,0.551282051,0.396235942,0.732770157,0.247905282,0.608980053,0.327868852,0.737704918,0.243055556,0.375,0.387873162,0.835137643,0.244463618,0.725611395,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361,0.360655738,0.655737705,0.448484848,0.363636364,0.466441659,0.714169778,0.309084699,0.591238914,0.344262295,0.737704918,0.380952381,0.375,0.443037101,0.835137643,0.289387403,0.725611395,0.393442623,0.68852459,0.449612403,0.456060606,0.436115713,0.741391704,0.280524316,0.621038251,0.409836066,0.557377049,0.425675676,0.418055556,0.443589085,0.552669964,0.285025628,0.418200458,0.327868852,0.754098361,0.166666667,0.754098361,0.485731633,0.859813084,0.322493953,0.754098361,0.163934426,0.754098361,0.249226006,0.754098361,0.126894749,0.859813084,0.073201116,0.754098361,0.213114754,0.524590164,0.144444444,0.355555556,0.290611028,0.518825437,0.180946489,0.400111142,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361,0.442622951,0.721311475,0.238690476,0.548484848,0.466691505,0.76861363,0.307811759,0.65219871,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361
40,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033,0.459016393,0.721311475,0.485465116,0.666071429,0.487645522,0.781773544,0.328553351,0.661249293,0.327868852,0.704918033,0.3489819,0.704918033,0.266011341,0.826923077,0.160379409,0.704918033,0.475409836,0.606557377,0.264448925,0.527131783,0.474738759,0.606557377,0.323070772,0.45633383,0.606557377,0.672131148,0.422067901,0.475877193,0.620689655,0.753502235,0.457377049,0.62607338,0.327868852,0.672131148,0.183333333,0.545990566,0.327348426,0.718106347,0.202552971,0.586354364,0.475409836,0.721311475,0.517391304,0.858333333,0.517304189,0.822989353,0.351513241,0.70582878,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033,0.573770492,0.754098361,0.419327373,0.775,0.569927053,0.807447245,0.417534338,0.693701467,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033,0.508196721,0.68852459,0.278846154,0.587606838,0.507025761,0.72568306,0.350419832,0.593965312,0.459016393,0.721311475,0.320901321,0.652777778,0.469852737,0.754558527,0.310382514,0.627208857,0.459016393,0.704918033,0.720338983,0.704918033,0.595805207,0.826923077,0.428415301,0.704918033,0.606557377,0.704918033,0.603146853,0.704918033,0.640116417,0.826923077,0.474941452,0.704918033,0.295081967,0.491803279,0.219512195,0.375,0.361145094,0.474027257,0.24690532,0.371172286,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033,0.426229508,0.672131148,0.227941176,0.521212121,0.434972678,0.734024757,0.282048671,0.604940766,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033
41,0.540983607,0.672131148,0.540983607,0.672131148,0.70212766,0.803921569,0.540983607,0.672131148,0.557377049,0.639344262,0.385454545,0.503030303,0.570980119,0.71014607,0.409161041,0.573631564,0.37704918,0.655737705,0.313333333,0.568376068,0.357142857,0.700669232,0.229508197,0.562001726,0.426229508,0.655737705,0.241666667,0.592028986,0.426454161,0.670435274,0.284993695,0.522313297,0.491803279,0.639344262,0.327300151,0.458333333,0.511479488,0.730121557,0.347345296,0.594654312,0.409836066,0.590163934,0.416666667,0.395502646,0.407673958,0.660786757,0.268442623,0.520807062,0.524590164,0.672131148,0.533549784,0.672131148,0.546304757,0.803921569,0.376872507,0.672131148,0.540983607,0.672131148,0.540983607,0.672131148,0.70212766,0.803921569,0.540983607,0.672131148,0.491803279,0.655737705,0.361290323,0.556878307,0.499642693,0.715060876,0.343570038,0.579070096,0.409836066,0.672131148,0.369047619,0.672131148,0.43936933,0.803921569,0.292745861,0.672131148,0.491803279,0.672131148,0.488146552,0.592105263,0.51426452,0.754655961,0.347186821,0.623632827,0.491803279,0.704918033,0.342165899,0.659013605,0.505149255,0.728688525,0.342511177,0.590601093,0.540983607,0.672131148,0.522727273,0.672131148,0.635831382,0.803921569,0.478168457,0.672131148,0.475409836,0.672131148,0.528074866,0.672131148,0.516065574,0.803921569,0.349096259,0.672131148,0.262295082,0.229508197,0.242424242,0.368421053,0.262295082,0.145355191,0.173114754,0.094796864,0.540983607,0.672131148,0.540983607,0.672131148,0.70212766,0.803921569,0.540983607,0.672131148,0.524590164,0.672131148,0.346764347,0.592105263,0.55083238,0.754655961,0.385633383,0.623632827,0.590163934,0.672131148,0.784482759,0.672131148,0.701408755,0.803921569,0.547690015,0.672131148
42,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.393442623,0.655737705,0.281949934,0.357142857,0.401127049,0.727154683,0.257321892,0.601988713,0.213114754,0.606557377,0.217272572,0.349056604,0.239159747,0.656072265,0.145389808,0.527008869,0.393442623,0.557377049,0.314388121,0.414492754,0.390336743,0.562084135,0.253498601,0.425961234,0.426229508,0.639344262,0.282282282,0.515197568,0.448496537,0.647445949,0.300326422,0.508417955,0.409836066,0.590163934,0.359588832,0.395454545,0.406175961,0.617326559,0.264308312,0.485077764,0.459016393,0.721311475,0.453703704,0.366666667,0.48630517,0.824355972,0.322246742,0.709486697,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.081967213,0.62295082,0.081967213,0.582777778,0.151515152,0.60251455,0.081967213,0.44439628,0.508196721,0.737704918,0.481837607,0.737704918,0.591497136,0.849056604,0.432084309,0.737704918,0.393442623,0.704918033,0.268282828,0.564858491,0.407103825,0.742054199,0.262295082,0.617943955,0.442622951,0.62295082,0.309438471,0.450909091,0.458360656,0.647940434,0.301966112,0.514565157,0.540983607,0.737704918,0.576650943,0.737704918,0.621540631,0.849056604,0.45964691,0.737704918,0.540983607,0.737704918,0.537433155,0.737704918,0.58704918,0.849056604,0.420350266,0.737704918,0.131147541,0.540983607,0.2,0.358695652,0.102860816,0.546928481,0.060998856,0.429055964,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.442622951,0.68852459,0.228966346,0.561818182,0.45708338,0.709168185,0.303159895,0.577809456,0.524590164,0.737704918,0.758333333,0.737704918,0.671515643,0.849056604,0.50890948,0.737704918
43,0.426229508,0.721311475,0.426229508,0.721311475,0.597701149,0.838095238,0.426229508,0.721311475,0.344262295,0.590163934,0.179487179,0.458206687,0.377430423,0.603239172,0.239654409,0.462973431,0.180327869,0.672131148,0.273464912,0.353448276,0.187139337,0.764384442,0.105638779,0.639075517,0.491803279,0.606557377,0.325805322,0.510695187,0.510002376,0.606557377,0.353033851,0.460227732,0.491803279,0.62295082,0.492063492,0.482142857,0.526113685,0.645319329,0.362295082,0.507435752,0.393442623,0.639344262,0.25764411,0.551470588,0.41284153,0.639344262,0.268007948,0.492505855,0.442622951,0.721311475,0.450724638,0.721311475,0.505009107,0.838095238,0.342198785,0.721311475,0.426229508,0.721311475,0.426229508,0.721311475,0.597701149,0.838095238,0.426229508,0.721311475,0.131147541,0.68852459,0.131147541,0.597264438,0.231884058,0.698461771,0.131147541,0.559403875,0.393442623,0.655737705,0.381818182,0.350877193,0.471479245,0.740139588,0.31528103,0.612738511,0.360655738,0.655737705,0.349542334,0.578165375,0.401980874,0.652798191,0.255073481,0.504553734,0.37704918,0.62295082,0.260784314,0.522916667,0.405464481,0.626545432,0.256627136,0.481557377,0.442622951,0.721311475,0.548850575,0.721311475,0.572989852,0.838095238,0.406672794,0.721311475,0.032786885,0.557377049,0.032786885,0.411854103,0.063492063,0.571498306,0.032786885,0.433722011,0.131147541,0.491803279,0.2,0.326086957,0.11404134,0.50273224,0.069025022,0.37704918,0.426229508,0.721311475,0.426229508,0.721311475,0.597701149,0.838095238,0.426229508,0.721311475,0.459016393,0.62295082,0.24127907,0.504559271,0.511007191,0.634980038,0.351308333,0.493592816,0.426229508,0.721311475,0.426229508,0.721311475,0.597701149,0.838095238,0.426229508,0.721311475
44,0.557377049,0.737704918,0.557377049,0.737704918,0.715789474,0.849056604,0.557377049,0.737704918,0.524590164,0.639344262,0.29004329,0.515197568,0.511255199,0.647445949,0.361724875,0.508417955,0.229508197,0.68852459,0.229012346,0.513227513,0.27305466,0.735307458,0.171264827,0.611095675,0.409836066,0.721311475,0.274761905,0.653508772,0.367660209,0.714172656,0.243169399,0.571248424,0.459016393,0.754098361,0.321753515,0.674603175,0.455434027,0.791032204,0.303918149,0.676445211,0.459016393,0.639344262,0.318518519,0.515197568,0.459234247,0.647445949,0.311007026,0.508417955,0.524590164,0.655737705,0.347222222,0.357142857,0.538262993,0.727154683,0.37314598,0.601988713,0.557377049,0.737704918,0.557377049,0.737704918,0.715789474,0.849056604,0.557377049,0.737704918,0.016393443,0.704918033,0.016393443,0.596088435,0.032258065,0.719716976,0.016393443,0.58784747,0.573770492,0.721311475,0.552325581,0.366666667,0.605596722,0.824355972,0.442361781,0.709486697,0.540983607,0.704918033,0.379795396,0.596088435,0.540983607,0.719716976,0.382116991,0.58784747,0.557377049,0.704918033,0.301404853,0.607902736,0.547103825,0.711546686,0.39322109,0.575707899,0.62295082,0.737704918,0.716666667,0.737704918,0.702548891,0.849056604,0.551814988,0.737704918,0.655737705,0.737704918,0.665972222,0.737704918,0.689567471,0.849056604,0.530913349,0.737704918,0,0.229508197,0,0.318181818,0,0.150721801,0,0.095267553,0.557377049,0.737704918,0.557377049,0.737704918,0.715789474,0.849056604,0.557377049,0.737704918,0.475409836,0.62295082,0.243421053,0.411324786,0.482045277,0.662132838,0.329797493,0.531830601,0.606557377,0.737704918,0.793103448,0.737704918,0.714129064,0.849056604,0.563791875,0.737704918
45,0.426229508,0.68852459,0.426229508,0.68852459,0.597701149,0.815533981,0.426229508,0.68852459,0.573770492,0.573770492,0.37182971,0.448717949,0.55015981,0.599521858,0.402605458,0.456189938,0.278688525,0.557377049,0.308006536,0.458333333,0.204454632,0.568715174,0.126138434,0.422110273,0.426229508,0.540983607,0.388462195,0.447192513,0.42571156,0.548396662,0.271646796,0.401819097,0.491803279,0.606557377,0.492857143,0.447649573,0.517698775,0.655887189,0.350544138,0.517045333,0.540983607,0.606557377,0.502339181,0.404761905,0.548067916,0.672761665,0.379464639,0.535737705,0.557377049,0.672131148,0.599305556,0.341666667,0.603395139,0.790742527,0.435919204,0.661112604,0.426229508,0.68852459,0.426229508,0.68852459,0.597701149,0.815533981,0.426229508,0.68852459,0.016393443,0.557377049,0.016393443,0.476098191,0.032258065,0.560754776,0.016393443,0.411153396,0.409836066,0.68852459,0.410427807,0.68852459,0.45397379,0.815533981,0.298455233,0.68852459,0.540983607,0.704918033,0.472222222,0.646825397,0.548076026,0.754571248,0.381059791,0.626558946,0.491803279,0.672131148,0.339962121,0.587272727,0.496901697,0.701591827,0.334243047,0.562997658,0.442622951,0.68852459,0.716666667,0.68852459,0.59579649,0.815533981,0.426775956,0.68852459,0.573770492,0.68852459,0.578208556,0.68852459,0.616995188,0.815533981,0.452467127,0.68852459,0.278688525,0.163934426,0.217948718,0.333333333,0.33442623,0.086281277,0.226434426,0.052319498,0.426229508,0.68852459,0.426229508,0.68852459,0.597701149,0.815533981,0.426229508,0.68852459,0.491803279,0.557377049,0.330357143,0.373529412,0.494246223,0.604642681,0.33565291,0.465690867,0.426229508,0.68852459,0.426229508,0.68852459,0.597701149,0.815533981,0.426229508,0.68852459
46,0.393442623,0.704918033,0.393442623,0.704918033,0.564705882,0.826923077,0.393442623,0.704918033,0.459016393,0.573770492,0.321236559,0.469444444,0.477648117,0.581463137,0.317519659,0.436180615,0.213114754,0.540983607,0.158508159,0.427083333,0.251005258,0.549267993,0.148303469,0.406954904,0.459016393,0.62295082,0.311698718,0.553258145,0.460150531,0.620073497,0.311436378,0.467941712,0.540983607,0.62295082,0.383292383,0.414021164,0.583944408,0.684522562,0.418657299,0.55068306,0.360655738,0.62295082,0.236218944,0.508012821,0.362186215,0.642999518,0.226766401,0.500942703,0.426229508,0.62295082,0.326388889,0.339285714,0.485918453,0.704752442,0.325123724,0.571889277,0.393442623,0.704918033,0.393442623,0.704918033,0.564705882,0.826923077,0.393442623,0.704918033,0.327868852,0.557377049,0.276785714,0.507437071,0.399900646,0.544049047,0.258392163,0.389103182,0.442622951,0.704918033,0.45112782,0.704918033,0.497440549,0.826923077,0.33396101,0.704918033,0.459016393,0.540983607,0.326754386,0.401215805,0.493435725,0.559471767,0.331693989,0.420135223,0.475409836,0.606557377,0.411616162,0.540853659,0.500782068,0.600887465,0.338732199,0.447441095,0.409836066,0.704918033,0.531609195,0.704918033,0.539944022,0.826923077,0.374171397,0.704918033,0.147540984,0.31147541,0.393678161,0.479885057,0.211349306,0.429643246,0.118266979,0.27620046,0.245901639,0.31147541,0.174418605,0.365384615,0.31563494,0.234735091,0.20334174,0.161967213,0.393442623,0.704918033,0.393442623,0.704918033,0.564705882,0.826923077,0.393442623,0.704918033,0.524590164,0.524590164,0.380952381,0.438596491,0.57466468,0.520962235,0.406661051,0.375977201,0.393442623,0.704918033,0.393442623,0.704918033,0.564705882,0.826923077,0.393442623,0.704918033
47,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361,0.327868852,0.639344262,0.189285714,0.420940171,0.334132385,0.673385748,0.2043284,0.546305536,0.245901639,0.754098361,0.340522876,0.754098361,0.218228904,0.859813084,0.124882904,0.754098361,0.393442623,0.540983607,0.336764706,0.477116705,0.384894022,0.514524015,0.241736304,0.368604074,0.37704918,0.639344262,0.28499772,0.361111111,0.412909836,0.690491803,0.261689786,0.565976888,0.31147541,0.639344262,0.260003885,0.420940171,0.3397428,0.673385748,0.206766027,0.546305536,0.360655738,0.704918033,0.413265306,0.370689655,0.422112085,0.786254729,0.269909254,0.670249933,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361,0.459016393,0.62295082,0.43082265,0.412745098,0.467970111,0.650937975,0.30987367,0.522404372,0.37704918,0.754098361,0.482311321,0.754098361,0.456312555,0.859813084,0.298560408,0.754098361,0.393442623,0.721311475,0.294184982,0.574292453,0.394891016,0.753867974,0.253750621,0.633860938,0.409836066,0.68852459,0.223214286,0.554421769,0.414400826,0.700910747,0.275356524,0.569731528,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361,0.344262295,0.459016393,0.344262295,0.522883295,0.512195122,0.431797092,0.344262295,0.277948465,0.196721311,0.524590164,0.146341463,0.380952381,0.260179799,0.500745156,0.161311475,0.393442623,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361,0.426229508,0.62295082,0.308641975,0.450680272,0.437069797,0.637944588,0.288570286,0.505873854,0.344262295,0.754098361,0.344262295,0.754098361,0.512195122,0.859813084,0.344262295,0.754098361
48,0.442622951,0.573770492,0.442622951,0.573770492,0.613636364,0.729166667,0.442622951,0.573770492,0.37704918,0.573770492,0.205729167,0.54245283,0.391764152,0.643004296,0.249136466,0.490020132,0.213114754,0.557377049,0.314979757,0.451149425,0.201816982,0.678166998,0.12078387,0.52470726,0.344262295,0.639344262,0.197198276,0.649659864,0.348277016,0.675726201,0.218181818,0.522301268,0.459016393,0.606557377,0.312742813,0.633333333,0.490421086,0.68579235,0.331090355,0.536053248,0.442622951,0.491803279,0.252068966,0.38034188,0.450234192,0.565571079,0.303109247,0.413498699,0.459016393,0.573770492,0.459935897,0.573770492,0.52893874,0.729166667,0.366590628,0.573770492,0.442622951,0.573770492,0.442622951,0.573770492,0.613636364,0.729166667,0.442622951,0.573770492,0.475409836,0.524590164,0.395555556,0.482608696,0.488306775,0.556083739,0.329234973,0.398637428,0.409836066,0.573770492,0.391337386,0.573770492,0.475330311,0.729166667,0.31911854,0.573770492,0.442622951,0.573770492,0.307692308,0.540909091,0.468387188,0.659608379,0.312409455,0.50763143,0.426229508,0.557377049,0.289951798,0.510683761,0.455503513,0.621626423,0.297069051,0.467700186,0.475409836,0.573770492,0.728813559,0.573770492,0.612177179,0.729166667,0.445245902,0.573770492,0.442622951,0.426229508,0.442622951,0.426229508,0.613636364,0.597701149,0.442622951,0.426229508,0.245901639,0.213114754,0.25862069,0.25,0.254683841,0.181671594,0.173930428,0.115437158,0.442622951,0.573770492,0.442622951,0.573770492,0.613636364,0.729166667,0.442622951,0.573770492,0.442622951,0.557377049,0.304398148,0.510683761,0.471028277,0.621626423,0.311624441,0.467700186,0.459016393,0.573770492,0.725,0.573770492,0.611775449,0.729166667,0.443278689,0.573770492
49,0.557377049,0.803278689,0.557377049,0.803278689,0.715789474,0.890909091,0.557377049,0.803278689,0.459016393,0.721311475,0.22192029,0.546363636,0.486065574,0.725962404,0.33290753,0.606472583,0.180327869,0.819672131,0.264705882,0.747126437,0.211827565,0.866186609,0.123128238,0.781114412,0.344262295,0.754098361,0.192068966,0.662907268,0.35232891,0.735793028,0.220038573,0.601998413,0.524590164,0.704918033,0.52688172,0.533163265,0.56147541,0.704918033,0.392945852,0.582088347,0.508196721,0.639344262,0.519940476,0.465045593,0.521167012,0.629229718,0.356440757,0.502315458,0.540983607,0.770491803,0.507638889,0.528508772,0.596854622,0.819208166,0.432510885,0.720765027,0.557377049,0.803278689,0.557377049,0.803278689,0.715789474,0.890909091,0.557377049,0.803278689,0.131147541,0.754098361,0.131147541,0.580128205,0.231884058,0.768010759,0.131147541,0.656585642,0.491803279,0.819672131,0.370909091,0.908333333,0.572209212,0.886865578,0.42370744,0.804644809,0.557377049,0.737704918,0.48347272,0.585034014,0.574263441,0.737704918,0.412466641,0.617141214,0.393442623,0.62295082,0.588888889,0.510025063,0.39603922,0.594882642,0.25204918,0.456843384,0.557377049,0.803278689,0.512700535,0.803278689,0.614123581,0.890909091,0.454123362,0.803278689,0.475409836,0.196721311,0.495098039,0.196721311,0.501657261,0.328767123,0.338562714,0.196721311,0.163934426,0.540983607,0.217391304,0.4125,0.132297958,0.486277399,0.08022323,0.386416862,0.557377049,0.803278689,0.557377049,0.803278689,0.715789474,0.890909091,0.557377049,0.803278689,0.491803279,0.68852459,0.632376396,0.521634615,0.513801317,0.683900625,0.355040984,0.558173596,0.590163934,0.803278689,0.594642857,0.803278689,0.695578738,0.890909091,0.544434858,0.803278689
