model,output,metric,value
CatBoost,Risk,recall,0.0
CatBoost,Risk,f1,0.0
CatBoost,Risk,train_time,112683072134.0
CatBoost,Risk,predict_time,1013542.0
CatBoost,Risk,logloss,0.93617232207833
CatBoost,Risk,shscore,0.26292071244621
CatBoost,Risk,roc_auc,0.4756097560975609
CatBoost,Risk,balanced_accuracy,0.4756097560975609
CatBoost,Risk,jaccard,0.0
ExtraTrees,Risk,accuracy,0.8617021276595744
ExtraTrees,Risk,precision,0.0
ExtraTrees,Risk,recall,0.0
ExtraTrees,Risk,f1,0.0
ExtraTrees,Risk,train_time,24042203178.0
ExtraTrees,Risk,predict_time,29590959.0
ExtraTrees,Risk,logloss,0.4081675628163891
ExtraTrees,Risk,shscore,0.1955536742811285
ExtraTrees,Risk,roc_auc,0.4939024390243902
ExtraTrees,Risk,balanced_accuracy,0.4939024390243902
ExtraTrees,Risk,jaccard,0.0
Dummy,Risk,accuracy,0.8723404255319149
Dummy,Risk,precision,0.0
Dummy,Risk,recall,0.0
Dummy,Risk,f1,0.0
Dummy,Risk,train_time,7243899545.0
Dummy,Risk,predict_time,76250.0
Dummy,Risk,logloss,4.601317453929849
Dummy,Risk,shscore,0.3513123881487363
Dummy,Risk,roc_auc,0.5
Dummy,Risk,balanced_accuracy,0.5
Dummy,Risk,jaccard,0.0
HGB,Risk,accuracy,0.7978723404255319
HGB,Risk,precision,0.1818181818181818
HGB,Risk,recall,0.1666666666666666
HGB,Risk,f1,0.1739130434782608
HGB,Risk,train_time,1109634255423.0
HGB,Risk,predict_time,843409167.0
HGB,Risk,logloss,1.4340483207529109
HGB,Risk,shscore,0.3159431682486231
HGB,Risk,roc_auc,0.5284552845528456
HGB,Risk,balanced_accuracy,0.5284552845528455
HGB,Risk,jaccard,0.0952380952380952
LGBM,Risk,accuracy,0.8085106382978723
LGBM,Risk,precision,0.125
LGBM,Risk,recall,0.0833333333333333
LGBM,Risk,f1,0.1
LGBM,Risk,train_time,703278555364.0
LGBM,Risk,predict_time,2168083.0
LGBM,Risk,logloss,0.6784210361153514
LGBM,Risk,shscore,0.2834702605114731
LGBM,Risk,roc_auc,0.4989837398373983
LGBM,Risk,balanced_accuracy,0.4989837398373984
LGBM,Risk,jaccard,0.0526315789473684
